InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
586611,Il079,BOOK BAR,10,2023-09-24 23:49:01,64.94,69881,United Kingdom,649.4
586611,LT207,AGENT MOVIE,15,2023-09-24 23:49:01,7.83,69881,United Kingdom,117.45
586611,iu941,WIDE,7,2023-09-24 23:49:01,45.98,69881,United Kingdom,321.85999999999996
586611,eT064,BANK HEALTH COMPANY INCLUDING,3,2023-09-24 23:49:01,99.67,69881,United Kingdom,299.01
586611,EO415,ROLE MOST,11,2023-09-24 23:49:01,78.72,69881,United Kingdom,865.92
591254,EO415,ROLE MOST,4,2023-07-20 17:14:17,78.72,58572,United Kingdom,314.88
591254,Tt916,NOR INDIVIDUAL USE SIMILAR,18,2023-07-20 17:14:17,53.83,58572,United Kingdom,968.9399999999999
591254,cI380,CONGRESS WALK,14,2023-07-20 17:14:17,52.32,58572,United Kingdom,732.48
591254,wM643,THROUGHOUT FRIEND CHANCE TELL,9,2023-07-20 17:14:17,13.71,58572,United Kingdom,123.39000000000001
591254,Xa941,ORDER WISH,16,2023-07-20 17:14:17,10.21,58572,United Kingdom,163.36
591254,ij506,STATE MAINTAIN,2,2023-07-20 17:14:17,10.74,58572,United Kingdom,21.48
C591254,hC979,FORGET FINAL,-7,2023-07-20 17:14:17,33.01,58572,United Kingdom,-231.07
508309,sQ982,LAND HARD CULTURE,17,2023-03-10 03:09:43,61.78,28498,United Kingdom,1050.26
508309,ic212,PRACTICE NATURE,11,2023-03-10 03:09:43,13.02,28498,United Kingdom,143.22
508309,vj175,YARD COACH,4,2023-03-10 03:09:43,77.69,28498,United Kingdom,310.76
508309,eP302,SEASON GO ANSWER WANT,17,2023-03-10 03:09:43,50.33,28498,United Kingdom,855.61
508309,JD498,ECONOMY REASON TOTAL FILL,5,2023-03-10 03:09:43,48.13,28498,United Kingdom,240.65
508309,Nl374,SPORT DECADE BACK FOOD,4,2023-03-10 03:09:43,25.42,28498,United Kingdom,101.68
584871,jB377,YOURSELF BOTH,6,2023-03-29 19:09:17,76.72,63104,United Kingdom,460.32
584871,oU872,EVENING,8,2023-03-29 19:09:17,46.69,63104,United Kingdom,373.52
584871,Yd235,HEALTH FUTURE,5,2023-03-29 19:09:17,79.07,63104,United Kingdom,395.34999999999997
543229,AV598,DOCTOR,4,2023-02-09 11:16:25,20.55,69082,Germany,82.2
543229,ru852,ATTACK,6,2023-02-09 11:16:25,96.88,69082,Germany,581.28
543229,CQ474,VERY ITSELF,3,2023-02-09 11:16:25,63.98,69082,Germany,191.94
554969,ql242,YET PRODUCTION BILLION NIGHT,4,2023-11-28 13:53:29,95.58,71651,United Kingdom,382.32
554969,Ru217,NATURE DAUGHTER,5,2023-11-28 13:53:29,55.25,71651,United Kingdom,276.25
554969,xg828,TRADITIONAL DAUGHTER EXAMPLE SERIOUS,15,2023-11-28 13:53:29,74.0,71651,United Kingdom,1110.0
554969,Ne387,PEOPLE THEY ATTORNEY,16,2023-11-28 13:53:29,12.52,71651,United Kingdom,200.32
574470,RY016,FORMER FOCUS FLY,7,2023-10-09 06:23:39,52.21,75409,United Kingdom,365.47
574470,Bx836,KITCHEN MAIN STILL,12,2023-10-09 06:23:39,10.46,75409,United Kingdom,125.52000000000001
574470,rt781,OFTEN,14,2023-10-09 06:23:39,79.21,75409,United Kingdom,1108.9399999999998
574470,UT974,APPLY PURPOSE TRADE TRAVEL,13,2023-10-09 06:23:39,23.24,75409,United Kingdom,302.12
574470,pr021,EVERYONE AUTHORITY ADMIT,11,2023-10-09 06:23:39,11.04,75409,United Kingdom,121.44
574470,xr276,PULL GOOD,11,2023-10-09 06:23:39,95.85,75409,United Kingdom,1054.35
574470,jf996,SEND GROUND,2,2023-10-09 06:23:39,19.26,75409,United Kingdom,38.52
574470,VZ695,SMILE BUT BEYOND,14,2023-10-09 06:23:39,45.53,75409,United Kingdom,637.4200000000001
524315,rp496,ANSWER COUPLE AVOID,12,2023-04-21 21:44:54,81.49,44392,Belgium,977.8799999999999
535301,fc852,WIND CONSIDER I SUGGEST,3,2023-06-27 06:40:55,3.39,49244,United Kingdom,10.17
535301,mO904,GLASS PARTICIPANT,12,2023-06-27 06:40:55,48.65,49244,United Kingdom,583.8
535301,yM065,APPLY TOTAL NICE,5,2023-06-27 06:40:55,8.86,49244,United Kingdom,44.3
535301,qR623,SEE ATTACK TAKE CONTINUE,3,2023-06-27 06:40:55,93.51,49244,United Kingdom,280.53000000000003
535301,ET822,GLASS PEOPLE,7,2023-06-27 06:40:55,61.89,49244,United Kingdom,433.23
535301,bT174,CLEAR FOCUS NEXT,16,2023-06-27 06:40:55,62.34,49244,United Kingdom,997.44
C535301,TV206,OCCUR MAJOR CLOSE,-17,2023-06-27 06:40:55,16.09,49244,United Kingdom,-273.53
575579,aA566,MISS FIND MUSIC,15,2023-05-29 09:06:34,53.5,67759,United Kingdom,802.5
575579,Es316,BLUE GROWTH YEAH,15,2023-05-29 09:06:34,26.72,67759,United Kingdom,400.79999999999995
575579,mS916,CULTURAL PICK BORN,8,2023-05-29 09:06:34,44.32,67759,United Kingdom,354.56
575579,oO231,AIR DARK AGREE,11,2023-05-29 09:06:34,76.35,67759,United Kingdom,839.8499999999999
575579,Cy824,WIN DECIDE,10,2023-05-29 09:06:34,24.45,67759,United Kingdom,244.5
575579,kz874,AUTHORITY EFFECT PHONE,18,2023-05-29 09:06:34,54.38,67759,United Kingdom,978.84
575579,Nl374,SPORT DECADE BACK FOOD,9,2023-05-29 09:06:34,25.42,67759,United Kingdom,228.78000000000003
575579,BS244,ARTICLE INCLUDING WIND,16,2023-05-29 09:06:34,59.19,67759,United Kingdom,947.04
513557,tU269,HERE HOUSE,13,2023-03-11 04:29:42,58.66,27102,United Kingdom,762.5799999999999
513557,Lf640,COACH SPORT RECENTLY,6,2023-03-11 04:29:42,31.87,27102,United Kingdom,191.22
577288,Yl707,WITH WITH NECESSARY,7,2023-12-27 00:47:19,42.7,38164,United Kingdom,298.90000000000003
577288,FV233,FLY KNOWLEDGE,5,2023-12-27 00:47:19,5.15,38164,United Kingdom,25.75
577288,Qx866,ENVIRONMENTAL SIZE,7,2023-12-27 00:47:19,96.62,38164,United Kingdom,676.34
577288,ay727,WEEK RIGHT,3,2023-12-27 00:47:19,99.49,38164,United Kingdom,298.46999999999997
577288,IT570,PERSON A SUBJECT,13,2023-12-27 00:47:19,27.99,38164,United Kingdom,363.87
506613,Ks908,MUCH CARE,15,2023-03-17 09:38:13,68.34,36022,United Kingdom,1025.1000000000001
506613,cK197,STRONG WANT DIRECTOR,15,2023-03-17 09:38:13,11.31,36022,United Kingdom,169.65
564233,Cv650,TRY TOTAL CLEAR,3,2023-02-24 00:32:56,45.73,14962,United Kingdom,137.19
564233,Lp768,ENVIRONMENTAL FIRM MUST,9,2023-02-24 00:32:56,18.57,14962,United Kingdom,167.13
564233,Ke388,CIVIL SCIENCE,10,2023-02-24 00:32:56,20.89,14962,United Kingdom,208.9
582490,CQ474,VERY ITSELF,5,2023-05-20 17:22:43,63.98,30662,Germany,319.9
C582490,Ut036,MUSIC FATHER,-17,2023-05-20 17:22:43,9.48,30662,Germany,-161.16
582490,uv829,FRIEND WIND,5,2023-05-20 17:22:43,3.54,30662,Germany,17.7
582490,UT604,MISSION HAPPY,4,2023-05-20 17:22:43,14.38,30662,Germany,57.52
582490,bO027,CALL THIS,15,2023-05-20 17:22:43,71.06,30662,Germany,1065.9
517571,WC097,SEEK SEEK RECENT,13,2023-02-25 15:15:16,81.93,53055,United Kingdom,1065.0900000000001
517571,Qe515,OPPORTUNITY MOVE,19,2023-02-25 15:15:16,74.01,53055,United Kingdom,1406.19
517571,AW869,SUFFER NOT,8,2023-02-25 15:15:16,31.82,53055,United Kingdom,254.56
517571,rV398,WORK PROVIDE,12,2023-02-25 15:15:16,2.2,53055,United Kingdom,26.400000000000002
517571,JF850,TREATMENT CHOOSE,19,2023-02-25 15:15:16,37.46,53055,United Kingdom,711.74
517571,fs275,MISS CLEARLY,19,2023-02-25 15:15:16,33.49,53055,United Kingdom,636.3100000000001
517571,Rt078,BUDGET,6,2023-02-25 15:15:16,75.75,53055,United Kingdom,454.5
517571,pp149,SPECIAL KITCHEN,8,2023-02-25 15:15:16,73.07,53055,United Kingdom,584.56
547223,QN089,NATURAL SUCCESS INSTEAD,12,2023-08-22 22:31:28,87.79,38873,United Kingdom,1053.48
547223,qQ132,BUDGET ASK WHOSE,2,2023-08-22 22:31:28,66.28,38873,United Kingdom,132.56
547223,oj333,SINCE FAMILY TEN LOCAL,17,2023-08-22 22:31:28,47.06,38873,United Kingdom,800.02
521629,yz002,WHERE END DECADE,8,2023-08-19 21:37:17,24.14,45252,United Kingdom,193.12
521629,CZ492,WESTERN,2,2023-08-19 21:37:17,36.65,45252,United Kingdom,73.3
565383,bB671,YES NOTICE RELATIONSHIP,16,2023-08-23 12:17:45,62.73,75164,United Kingdom,1003.68
565383,mu924,SECURITY UNDERSTAND,2,2023-08-23 12:17:45,92.78,75164,United Kingdom,185.56
534223,RV877,BABY JUST,5,2023-12-15 21:17:03,53.18,82545,United Kingdom,265.9
534223,JB998,REASON FATHER ENERGY,6,2023-12-15 21:17:03,6.95,82545,United Kingdom,41.7
534223,RV877,BABY JUST,17,2023-12-15 21:17:03,53.18,82545,United Kingdom,904.06
531792,RZ973,MEETING TECHNOLOGY,16,2023-10-31 07:42:07,98.79,80669,France,1580.64
531792,Jj730,PER,9,2023-10-31 07:42:07,78.27,80669,France,704.43
531792,TH623,MAYBE WESTERN BETTER THING,6,2023-10-31 07:42:07,6.97,80669,France,41.82
531792,Ku056,PRESENT,16,2023-10-31 07:42:07,59.85,80669,France,957.6
531792,Er202,ESPECIALLY FISH,9,2023-10-31 07:42:07,2.81,80669,France,25.29
531792,km488,EVERYBODY,4,2023-10-31 07:42:07,35.41,80669,France,141.64
531792,lT588,RELIGIOUS,6,2023-10-31 07:42:07,45.41,80669,France,272.46
555473,Eg824,NEXT DIFFERENCE,17,2023-11-22 19:05:49,88.54,66317,United Kingdom,1505.18
555473,JR660,WIND FACT,11,2023-11-22 19:05:49,43.18,66317,United Kingdom,474.98
555473,Lb267,POSSIBLE REPUBLICAN LEADER,8,2023-11-22 19:05:49,9.01,66317,United Kingdom,72.08
525960,FV233,FLY KNOWLEDGE,15,2023-06-17 13:50:54,5.15,59933,United Kingdom,77.25
525960,QF104,WEEK OIL CONSUMER,16,2023-06-17 13:50:54,24.68,59933,United Kingdom,394.88
525960,gT797,WAY BANK EASY,11,2023-06-17 13:50:54,69.13,59933,United Kingdom,760.43
525960,RV877,BABY JUST,7,2023-06-17 13:50:54,53.18,59933,United Kingdom,372.26
517933,rp496,ANSWER COUPLE AVOID,3,2023-10-21 14:22:59,81.49,48735,United Kingdom,244.46999999999997
517933,yz510,PERSONAL FORM BEHAVIOR SOCIETY,6,2023-10-21 14:22:59,99.64,48735,United Kingdom,597.84
517933,rH686,SEND YES,14,2023-10-21 14:22:59,44.51,48735,United Kingdom,623.14
517933,RY016,FORMER FOCUS FLY,1,2023-10-21 14:22:59,52.21,48735,United Kingdom,52.21
517933,Ie347,FAR CIVIL,14,2023-10-21 14:22:59,64.75,48735,United Kingdom,906.5
530261,bB671,YES NOTICE RELATIONSHIP,14,2023-04-12 10:03:14,62.73,84649,Netherlands,878.2199999999999
516429,HP164,THAN CHALLENGE,11,2023-05-27 15:25:11,57.16,21628,United Kingdom,628.76
516429,rp496,ANSWER COUPLE AVOID,7,2023-05-27 15:25:11,81.49,21628,United Kingdom,570.43
516429,Us223,WHICH APPEAR,13,2023-05-27 15:25:11,99.19,21628,United Kingdom,1289.47
516429,OP431,MARKET,14,2023-05-27 15:25:11,30.25,21628,United Kingdom,423.5
516429,Sc767,OCCUR CALL,11,2023-05-27 15:25:11,21.36,21628,United Kingdom,234.95999999999998
516429,bT174,CLEAR FOCUS NEXT,8,2023-05-27 15:25:11,62.34,21628,United Kingdom,498.72
516429,vJ815,THEMSELVES WATCH,12,2023-05-27 15:25:11,46.49,21628,United Kingdom,557.88
574803,bg745,BASE CERTAINLY,13,2023-12-01 07:31:13,50.18,63096,United Kingdom,652.34
574803,hK211,LAW MATTER,10,2023-12-01 07:31:13,35.81,63096,United Kingdom,358.1
574803,WO378,OUTSIDE INTERESTING,17,2023-12-01 07:31:13,82.78,63096,United Kingdom,1407.26
574803,wO566,CHARGE BREAK ABLE,10,2023-12-01 07:31:13,54.46,63096,United Kingdom,544.6
574803,Yk082,ACROSS END TECHNOLOGY,6,2023-12-01 07:31:13,43.97,63096,United Kingdom,263.82
574803,mE036,INTEREST MATERIAL,1,2023-12-01 07:31:13,24.23,63096,United Kingdom,24.23
574803,tb423,AUTHORITY SCENE,17,2023-12-01 07:31:13,26.21,63096,United Kingdom,445.57
574803,no943,SHORT ANYTHING CHOICE,1,2023-12-01 07:31:13,4.5,63096,United Kingdom,4.5
574062,eo043,ARTICLE HEAR SEE FAST,17,2023-12-27 03:45:58,43.82,20672,Spain,744.94
501635,ad914,PUSH POPULAR SEEK,11,2023-06-23 18:22:36,86.94,21517,United Kingdom,956.3399999999999
501635,Dh277,WHAT PROCESS,2,2023-06-23 18:22:36,40.9,21517,United Kingdom,81.8
501635,Lp768,ENVIRONMENTAL FIRM MUST,18,2023-06-23 18:22:36,18.57,21517,United Kingdom,334.26
501635,xl142,PARTICULARLY PM,12,2023-06-23 18:22:36,31.02,21517,United Kingdom,372.24
501635,kP787,SPRING ON LEAST FACTOR,15,2023-06-23 18:22:36,74.83,21517,United Kingdom,1122.45
501635,Nv042,TURN MODERN,9,2023-06-23 18:22:36,8.98,21517,United Kingdom,80.82000000000001
575058,rt781,OFTEN,10,2023-05-16 01:15:29,79.21,80475,United Kingdom,792.0999999999999
575058,SS331,JUST DEMOCRAT,12,2023-05-16 01:15:29,73.63,80475,United Kingdom,883.56
575058,oa843,SOUND,12,2023-05-16 01:15:29,73.95,80475,United Kingdom,887.4000000000001
575058,Ie347,FAR CIVIL,10,2023-05-16 01:15:29,64.75,80475,United Kingdom,647.5
575058,Ut036,MUSIC FATHER,14,2023-05-16 01:15:29,9.48,80475,United Kingdom,132.72
575058,yt117,WITHOUT WITHIN,4,2023-05-16 01:15:29,18.18,80475,United Kingdom,72.72
575058,Oq024,THE WELL,15,2023-05-16 01:15:29,48.87,80475,United Kingdom,733.05
537398,Yr835,LOSS THIRD,7,2023-07-31 00:09:12,96.35,21995,United Kingdom,674.4499999999999
537398,GP445,PROTECT FRONT DISCUSS,9,2023-07-31 00:09:12,29.3,21995,United Kingdom,263.7
537398,yP975,CONDITION HAND,10,2023-07-31 00:09:12,20.38,21995,United Kingdom,203.79999999999998
537398,Yv384,BOTH AMONG,13,2023-07-31 00:09:12,57.62,21995,United Kingdom,749.06
537398,qk257,YEAR ACTUALLY TREAT,6,2023-07-31 00:09:12,14.21,21995,United Kingdom,85.26
537398,st850,PULL FAMILY ACT,4,2023-07-31 00:09:12,66.83,21995,United Kingdom,267.32
537398,XY437,STREET POOR HAPPY,17,2023-07-31 00:09:12,6.65,21995,United Kingdom,113.05000000000001
587699,yC973,SMILE THEIR,1,2023-12-07 02:43:05,78.9,26693,United Kingdom,78.9
587699,aP160,DEMOCRAT POOR,18,2023-12-07 02:43:05,49.34,26693,United Kingdom,888.1200000000001
587699,oY217,EXECUTIVE MILITARY RELATE,2,2023-12-07 02:43:05,9.77,26693,United Kingdom,19.54
570021,Xb947,CAMERA METHOD CATCH RIGHT,19,2023-04-14 08:25:19,73.57,34820,United Kingdom,1397.83
570021,rp496,ANSWER COUPLE AVOID,10,2023-04-14 08:25:19,81.49,34820,United Kingdom,814.9
570021,ZS573,PREVENT PROBABLY BLACK,17,2023-04-14 08:25:19,73.12,34820,United Kingdom,1243.04
570021,AW869,SUFFER NOT,17,2023-04-14 08:25:19,31.82,34820,United Kingdom,540.94
509800,tV924,HAPPEN CERTAIN NICE,3,2023-05-15 12:52:24,79.63,55568,United Kingdom,238.89
509800,Eg494,APPROACH SOMETHING ADD,12,2023-05-15 12:52:24,28.03,55568,United Kingdom,336.36
509800,UK530,ACCOUNT SOME,4,2023-05-15 12:52:24,55.47,55568,United Kingdom,221.88
509800,eT064,BANK HEALTH COMPANY INCLUDING,17,2023-05-15 12:52:24,99.67,55568,United Kingdom,1694.39
509800,ha003,BEST COMMON NUMBER,3,2023-05-15 12:52:24,22.39,55568,United Kingdom,67.17
509800,kF805,REPORT SUPPORT,11,2023-05-15 12:52:24,52.39,55568,United Kingdom,576.29
509800,Qq222,BALL JOB MOVEMENT,8,2023-05-15 12:52:24,12.72,55568,United Kingdom,101.76
518541,gE452,PRESENT SYSTEM,10,2023-03-19 02:34:11,34.49,64398,United Kingdom,344.90000000000003
518541,rZ140,MEDICAL NATIONAL RISK,12,2023-03-19 02:34:11,78.3,64398,United Kingdom,939.5999999999999
518541,XY437,STREET POOR HAPPY,8,2023-03-19 02:34:11,6.65,64398,United Kingdom,53.2
518541,Lv582,LOSE STOP,11,2023-03-19 02:34:11,61.02,64398,United Kingdom,671.22
518541,TK629,AGAINST PERFORM MOVEMENT,13,2023-03-19 02:34:11,38.68,64398,United Kingdom,502.84
518541,CH758,FINISH SMALL SEEM,12,2023-03-19 02:34:11,6.76,64398,United Kingdom,81.12
518541,bM510,ROLE REFLECT THINK,7,2023-03-19 02:34:11,36.19,64398,United Kingdom,253.32999999999998
C586545,Dl510,CHALLENGE GUY CONCERN,-19,2023-12-29 14:21:31,40.75,91300,United Kingdom,-774.25
586545,Lf640,COACH SPORT RECENTLY,7,2023-12-29 14:21:31,31.87,91300,United Kingdom,223.09
586545,Ts614,POSITIVE MONTH REFLECT,18,2023-12-29 14:21:31,40.05,91300,United Kingdom,720.9
586545,eu228,FORM TRIAL,12,2023-12-29 14:21:31,54.46,91300,United Kingdom,653.52
586545,CX363,SOCIETY REALITY TASK,4,2023-12-29 14:21:31,51.33,91300,United Kingdom,205.32
586545,cD995,HIM STAGE,1,2023-12-29 14:21:31,60.56,91300,United Kingdom,60.56
586545,pi443,LOSE ALMOST,5,2023-12-29 14:21:31,73.83,91300,United Kingdom,369.15
561574,Hj768,ACTUALLY FAMILY NONE,13,2023-08-22 13:28:28,58.42,77895,United Kingdom,759.46
561574,mn848,STAFF ROAD COACH,14,2023-08-22 13:28:28,90.27,77895,United Kingdom,1263.78
561574,Ut036,MUSIC FATHER,5,2023-08-22 13:28:28,9.48,77895,United Kingdom,47.400000000000006
561574,BF257,SPRING SCENE,2,2023-08-22 13:28:28,71.17,77895,United Kingdom,142.34
561574,xC896,LAUGH CULTURAL THANK,14,2023-08-22 13:28:28,31.16,77895,United Kingdom,436.24
561574,IO586,PROCESS YET,8,2023-08-22 13:28:28,88.77,77895,United Kingdom,710.16
561574,Qj550,WILL LOSS,2,2023-08-22 13:28:28,37.39,77895,United Kingdom,74.78
542549,ru852,ATTACK,5,2023-03-13 02:39:27,96.88,36014,United Kingdom,484.4
542549,BK762,FULL,12,2023-03-13 02:39:27,17.32,36014,United Kingdom,207.84
542549,oU872,EVENING,7,2023-03-13 02:39:27,46.69,36014,United Kingdom,326.83
542549,tV924,HAPPEN CERTAIN NICE,13,2023-03-13 02:39:27,79.63,36014,United Kingdom,1035.19
527410,Sc767,OCCUR CALL,13,2023-05-18 00:51:47,21.36,64749,United Kingdom,277.68
527410,qE605,ALL MOUTH MY,4,2023-05-18 00:51:47,89.91,64749,United Kingdom,359.64
527410,Ku056,PRESENT,12,2023-05-18 00:51:47,59.85,64749,United Kingdom,718.2
527410,rD886,FALL DEVELOPMENT HUSBAND,2,2023-05-18 00:51:47,75.06,64749,United Kingdom,150.12
527410,mO904,GLASS PARTICIPANT,5,2023-05-18 00:51:47,48.65,64749,United Kingdom,243.25
527410,Zz218,SHORT PROCESS,8,2023-05-18 00:51:47,1.75,64749,United Kingdom,14.0
527410,eI500,PICTURE NOW,4,2023-05-18 00:51:47,13.03,64749,United Kingdom,52.12
584893,UY513,HOTEL SHAKE CRIME,6,2023-11-11 14:58:36,98.02,53483,United Kingdom,588.12
584893,AV598,DOCTOR,3,2023-11-11 14:58:36,20.55,53483,United Kingdom,61.650000000000006
585425,Bw355,INTERNATIONAL SHORT HOWEVER,16,2023-09-10 18:20:29,52.99,66897,United Kingdom,847.84
585425,MI727,FEDERAL INDIVIDUAL,9,2023-09-10 18:20:29,21.2,66897,United Kingdom,190.79999999999998
585425,OC821,PERSON WORD,16,2023-09-10 18:20:29,27.24,66897,United Kingdom,435.84
585425,GV015,SINCE,9,2023-09-10 18:20:29,51.08,66897,United Kingdom,459.71999999999997
585425,CX363,SOCIETY REALITY TASK,17,2023-09-10 18:20:29,51.33,66897,United Kingdom,872.61
576525,uV014,IMPROVE ANYONE CITY,17,2023-11-28 09:51:42,14.57,52538,United Kingdom,247.69
576525,gB417,RANGE EVENING CARD,18,2023-11-28 09:51:42,64.56,52538,United Kingdom,1162.08
576525,rM568,MODEL FOREIGN FIGURE,18,2023-11-28 09:51:42,35.97,52538,United Kingdom,647.46
576525,ZS573,PREVENT PROBABLY BLACK,10,2023-11-28 09:51:42,73.12,52538,United Kingdom,731.2
596679,yu598,TONIGHT,6,2023-12-19 14:24:41,65.96,91932,United Kingdom,395.76
596679,GP445,PROTECT FRONT DISCUSS,17,2023-12-19 14:24:41,29.3,91932,United Kingdom,498.1
596679,Gy595,PEOPLE ANYONE,12,2023-12-19 14:24:41,66.52,91932,United Kingdom,798.24
511316,dH343,GUESS VISIT,18,2023-12-03 19:31:46,80.79,96775,United Kingdom,1454.22
511316,Yu014,ORGANIZATION BAR ONCE,6,2023-12-03 19:31:46,52.29,96775,United Kingdom,313.74
511316,Il079,BOOK BAR,3,2023-12-03 19:31:46,64.94,96775,United Kingdom,194.82
511316,Il079,BOOK BAR,6,2023-12-03 19:31:46,64.94,96775,United Kingdom,389.64
511316,ES185,SENSE ALSO,11,2023-12-03 19:31:46,41.58,96775,United Kingdom,457.38
511316,xl142,PARTICULARLY PM,11,2023-12-03 19:31:46,31.02,96775,United Kingdom,341.21999999999997
511316,Sw736,BUY AGENT BIG,7,2023-12-03 19:31:46,59.44,96775,United Kingdom,416.08
511316,BL917,TREE EIGHT MAKE,13,2023-12-03 19:31:46,96.33,96775,United Kingdom,1252.29
511316,Rt078,BUDGET,13,2023-12-03 19:31:46,75.75,96775,United Kingdom,984.75
500979,Pm354,TEN BODY SENSE,3,2023-02-08 13:20:45,92.88,51851,United Kingdom,278.64
500979,BS244,ARTICLE INCLUDING WIND,4,2023-02-08 13:20:45,59.19,51851,United Kingdom,236.76
552725,vK803,SHOW DECADE HOWEVER PM,17,2023-04-14 01:26:24,5.13,90444,United Kingdom,87.21
552725,cH614,MODERN FORM ECONOMIC,18,2023-04-14 01:26:24,69.8,90444,United Kingdom,1256.3999999999999
552725,ru852,ATTACK,7,2023-04-14 01:26:24,96.88,90444,United Kingdom,678.16
552725,dB239,DAUGHTER ROCK HEALTH,3,2023-04-14 01:26:24,92.79,90444,United Kingdom,278.37
552725,eu228,FORM TRIAL,16,2023-04-14 01:26:24,54.46,90444,United Kingdom,871.36
552725,rq291,WEIGHT TRAINING,8,2023-04-14 01:26:24,7.87,90444,United Kingdom,62.96
552725,mg858,LET SUCCESSFUL THOUSAND,5,2023-04-14 01:26:24,99.22,90444,United Kingdom,496.1
552725,Pm124,PRACTICE ALL,17,2023-04-14 01:26:24,61.42,90444,United Kingdom,1044.14
552725,Id261,EVERYTHING LOSS,19,2023-04-14 01:26:24,43.54,90444,United Kingdom,827.26
570132,ET822,GLASS PEOPLE,7,2023-01-22 08:59:09,61.89,66792,United Kingdom,433.23
570132,ls326,MOMENT CHILD INSTITUTION,18,2023-01-22 08:59:09,75.39,66792,United Kingdom,1357.02
570132,dd815,AS PARTICIPANT,13,2023-01-22 08:59:09,75.77,66792,United Kingdom,985.01
570132,VL539,LAW STUDY,11,2023-01-22 08:59:09,4.58,66792,United Kingdom,50.38
570132,iX746,TRADITIONAL AMONG,5,2023-01-22 08:59:09,79.75,66792,United Kingdom,398.75
517532,Yr835,LOSS THIRD,7,2023-01-22 05:06:22,96.35,46851,United Kingdom,674.4499999999999
517532,DD609,I CONDITION YARD SOURCE,5,2023-01-22 05:06:22,15.74,46851,United Kingdom,78.7
517532,Bj388,MAGAZINE WRITER,7,2023-01-22 05:06:22,87.46,46851,United Kingdom,612.2199999999999
517532,rp496,ANSWER COUPLE AVOID,17,2023-01-22 05:06:22,81.49,46851,United Kingdom,1385.33
517532,Zm992,LAWYER SINGLE,9,2023-01-22 05:06:22,13.64,46851,United Kingdom,122.76
521547,ru852,ATTACK,13,2023-01-06 09:28:48,96.88,20731,France,1259.44
521547,Qx866,ENVIRONMENTAL SIZE,17,2023-01-06 09:28:48,96.62,20731,France,1642.54
594097,nz572,CAREER REMAIN SECTION,6,2023-11-05 15:05:26,95.6,84649,Netherlands,573.5999999999999
594097,pp149,SPECIAL KITCHEN,2,2023-11-05 15:05:26,73.07,84649,Netherlands,146.14
594097,jp492,AGREE DATA,13,2023-11-05 15:05:26,8.05,84649,Netherlands,104.65
594393,Xk050,TEST PROCESS,13,2023-06-29 22:19:41,94.36,98018,United Kingdom,1226.68
594393,zT134,ALONE AIR NATURE,7,2023-06-29 22:19:41,54.96,98018,United Kingdom,384.72
594393,qQ132,BUDGET ASK WHOSE,18,2023-06-29 22:19:41,66.28,98018,United Kingdom,1193.04
594393,mE036,INTEREST MATERIAL,14,2023-06-29 22:19:41,24.23,98018,United Kingdom,339.22
594393,Bw123,PAINTING RATHER BUILDING,4,2023-06-29 22:19:41,55.12,98018,United Kingdom,220.48
594393,UK013,MEET CAUSE OFFER,8,2023-06-29 22:19:41,69.52,98018,United Kingdom,556.16
594393,cn183,THOSE MAINTAIN USUALLY TRIAL,12,2023-06-29 22:19:41,52.39,98018,United Kingdom,628.6800000000001
594393,dS785,WORLD CUP,8,2023-06-29 22:19:41,34.09,98018,United Kingdom,272.72
594393,ad914,PUSH POPULAR SEEK,16,2023-06-29 22:19:41,86.94,98018,United Kingdom,1391.04
545680,MI727,FEDERAL INDIVIDUAL,19,2023-08-13 08:01:42,21.2,20731,France,402.8
599902,Te842,IF I BAG,3,2023-07-09 23:11:00,37.41,60348,United Kingdom,112.22999999999999
599902,MS483,GOAL RECOGNIZE AMONG,1,2023-07-09 23:11:00,64.44,60348,United Kingdom,64.44
599902,UP877,HIT,8,2023-07-09 23:11:00,34.78,60348,United Kingdom,278.24
578700,bO027,CALL THIS,17,2023-12-27 17:22:44,71.06,98018,United Kingdom,1208.02
560687,ZZ393,DEMOCRAT SINCE,9,2023-09-06 02:16:13,42.0,58437,France,378.0
519850,ON922,FIGURE PARTICULARLY SORT,5,2023-12-17 12:38:26,67.09,43617,United Kingdom,335.45000000000005
519850,OY480,GAS SIGNIFICANT,6,2023-12-17 12:38:26,56.51,43617,United Kingdom,339.06
519850,qn243,AREA PULL,14,2023-12-17 12:38:26,15.85,43617,United Kingdom,221.9
